segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
78,0,1,CADC0872,0.0,0.12538461538461537,0.18507751937984496,3.3325982420957475e-05,1.9075415068471094e-09,3.704339241240581e-05,0.014257205894851563,0.2388201548945334,0.0,0.2,0.25,0.17083333333333334,0.21484375,3.721618414018628e-11,3.150278494176645e-11,0.003685027152831653,0.12230769230769231,1.582416536193508e-09,3.286431588570968e-10
79,0,1,CADC0872,0.0,0.11307692307692309,0.16957364341085274,3.5856786583120256e-05,1.4283248570674752e-09,3.125199784328107e-05,0.031002338019625188,0.18025416408285624,0.0,0.2,0.25,0.10833333333333334,0.14453125,3.41620594522103e-11,3.0699269379232525e-11,0.0027152831652443752,0.10999999999999999,1.2975913590731052e-09,2.6900917794632974e-10
80,1,1,CADC0872,0.0,0.10923076923076923,0.16472868217054265,3.486084637991383e-05,1.8333330700805067e-09,3.619714717530856e-05,0.07024311750694662,0.11429267457626224,0.021739130434782608,0.2,0.25,0.008333333333333333,0.0078125,6.951044214887124e-10,6.646842248992908e-10,0.0024728471683475558,0.10615384615384615,1.7044060220941462e-09,3.5391794188790334e-10
81,1,0,CADC0872,0.0,0.12076923076923075,0.16860465116279072,3.6732606167023016e-05,3.026144343073433e-09,4.825730000411391e-05,0.01223208491729063,0.23406320829197994,0.0,0.2,0.25,0.125,0.16796875,3.106332978813376e-11,2.0211179470747452e-11,0.008630721489526764,0.10923076923076924,2.573669600564574e-09,5.683827509550621e-10
82,1,1,CADC0872,0.0,0.09999999999999999,0.15310077519379844,2.7485307811579853e-05,1.5284043138522258e-09,3.25312263482751e-05,0.012477438746157206,0.2599603518184757,0.021739130434782608,0.2,0.25,0.0375,0.1015625,4.0186925644936394e-11,2.930892578634172e-11,0.0018910007757951897,0.09692307692307692,1.530999006503054e-09,3.1757505407947867e-10
83,0,1,CADC0872,0.0,0.1146153846153846,0.17151162790697672,3.432059358932414e-05,2.818120075030623e-09,4.634983004264826e-05,0.011161274971159062,0.25373831055296064,0.0,0.2,0.25,0.19583333333333333,0.2265625,1.2833034683621282e-11,3.5756078101648993e-12,0.002812257564003104,0.11153846153846153,2.5036357825677205e-09,5.20925788434957e-10
84,0,1,CADC0872,0.0,0.10923076923076923,0.16472868217054265,3.669080075789217e-05,2.6742272105049912e-09,4.498965671297259e-05,0.012952325862969877,0.24615620329189672,0.0,0.2,0.25,0.17916666666666667,0.21875,1.2326841241950009e-11,3.372977195044945e-12,0.0034425911559348337,0.10615384615384615,2.471966220808968e-09,5.14200035067166e-10
85,0,1,CADC0872,0.0,0.10615384615384614,0.16085271317829458,4.1359120308973736e-05,2.137295704300948e-09,3.956648100648235e-05,0.011757798770459633,0.2509896084463774,0.0,0.2,0.25,0.1875,0.21875,8.303910083255693e-12,1.136788765855777e-12,0.005576027928626842,0.10307692307692307,2.0280698255395765e-09,4.214500331735079e-10
86,0,0,CADC0872,0.0,0.10846153846153846,0.16375968992248063,3.719997865376126e-05,1.8771414466316743e-09,3.669869296375231e-05,0.012272207183783662,0.24930240398752015,0.0,0.2,0.25,0.2125,0.25,8.329201098194389e-12,2.227742962057356e-12,0.005721489526764934,0.10538461538461538,1.7544001346222977e-09,3.643459185838551e-10
87,0,0,CADC0872,0.0,0.10923076923076923,0.16472868217054265,3.446161677449556e-05,1.8345483173885304e-09,3.62111381835117e-05,0.010980867587787019,0.2591123429819285,0.0,0.2,0.25,0.225,0.2421875,7.735007663864908e-12,2.0751021947938585e-12,0.005866951124903025,0.10615384615384615,1.7055152883149378e-09,3.5414957910939976e-10
88,0,1,CADC0872,0.0,0.09692307692307692,0.14922480620155038,3.119493811268657e-05,7.45678099097076e-10,2.1021143007359614e-05,0.01389060307276957,0.24036047314712808,0.0,0.2,0.25,0.17083333333333334,0.19921875,4.23718065632264e-12,1.4204640209149173e-12,0.004606283941039566,0.09384615384615384,7.839834641558658e-10,1.616217995118376e-10
89,0,1,CADC0872,0.0,0.11153846153846154,0.1676356589147287,3.7030475139900274e-05,9.673929172284016e-10,2.4705467372414307e-05,0.010591078664228391,0.2542534072571638,0.0,0.2,0.25,0.24166666666666667,0.24609375,5.279296493699678e-12,2.5814927288666983e-12,0.005527540729247478,0.10846153846153847,8.984725820533207e-10,1.8564063546971806e-10
90,1,1,CADC0872,0.0,0.10923076923076923,0.16569767441860467,3.793131883095862e-05,8.394228612305338e-10,2.263445855718923e-05,0.012695671269362982,0.23679192756768003,0.0,0.2,0.25,0.13333333333333333,0.1328125,6.8311044050944e-12,3.839535874121106e-12,0.005576027928626842,0.10692307692307693,7.97174206892687e-10,1.6352012462716647e-10
91,0,0,CADC0872,0.0,0.10923076923076923,0.16472868217054265,3.4652270228703285e-05,8.969971386713171e-10,2.3583446043046463e-05,0.014772827360711123,0.23982701192112038,0.0,0.2,0.25,0.2125,0.22265625,3.677892896682577e-12,1.0293106928055702e-12,0.005673002327385571,0.10615384615384615,8.497274614688243e-10,1.7544377279753497e-10
92,0,1,CADC0872,0.0,0.10461538461538462,0.15891472868217055,3.105286837569954e-05,9.747351756202126e-10,2.4820231563549504e-05,0.011724436227248176,0.26345319023462926,0.0,0.2,0.25,0.2,0.21875,4.370004145038478e-12,1.185305782717118e-12,0.005479053529868115,0.10153846153846155,9.535769049937572e-10,1.970897050402939e-10
93,0,1,CADC0872,0.0,0.1146153846153846,0.17151162790697672,3.581631342068222e-05,1.7486093200901977e-09,3.521036259867638e-05,0.012141867146313767,0.24856230061385645,0.0,0.2,0.25,0.21666666666666667,0.25,6.818874627975599e-12,1.8445182276214308e-12,0.006206361520558573,0.11153846153846153,1.5645360433847197e-09,3.247808483180777e-10
94,0,0,CADC0872,0.0,0.10769230769230768,0.16279069767441862,3.9662599953934955e-05,1.8103667310825225e-09,3.593188544210478e-05,0.016292303223172003,0.2315033038671952,0.0,0.2,0.25,0.21666666666666667,0.23046875,7.087385971689902e-12,1.5798798849348978e-12,0.005673002327385571,0.10461538461538461,1.7028728195905639e-09,3.5357472461700303e-10
95,1,1,CADC0872,0.0,0.10923076923076923,0.16569767441860467,3.7971469014405356e-05,2.252637431442741e-09,4.078316065786596e-05,0.02975904565618588,0.22144037644509199,0.0,0.2,0.25,0.004166666666666667,0.0078125,9.863290023078044e-11,6.2594727438029e-11,0.004994181536074476,0.10692307692307693,2.0871430676474927e-09,4.3138684280435283e-10
96,0,1,CADC0872,0.0,0.1146153846153846,0.17151162790697672,3.5549421309352824e-05,3.4074826221488283e-09,5.15935538497593e-05,0.011026436543449585,0.25262346547143905,0.0,0.2,0.25,0.19166666666666665,0.24609375,1.1224966171510591e-11,7.290802380261387e-13,0.0064003103180760275,0.11153846153846153,3.021134285248759e-09,6.29013043263985e-10
97,1,1,CADC0872,0.0,0.10384615384615385,0.15794573643410853,2.7831215089137695e-05,2.4451036185920035e-09,4.274747504602541e-05,0.016100250105437384,0.27380876322750797,0.021739130434782608,0.2,0.25,0.004166666666666667,0.0078125,5.457946277283627e-10,5.291375743451556e-10,0.005333591931730024,0.10076923076923078,2.3566873388036435e-09,4.900128503055249e-10
98,0,1,CADC0872,0.0,0.11153846153846154,0.16860465116279072,3.379052792631625e-05,2.849050406658644e-09,4.663771973952033e-05,0.011304388577829151,0.2510167363772708,0.0,0.2,0.25,0.2125,0.25,1.0048402659209981e-11,1.2958441336571388e-12,0.0061093871217998445,0.10923076923076924,2.5874057128138467e-09,5.353689153017733e-10
99,1,1,CADC0872,0.0,0.10923076923076923,0.16472868217054265,2.882867805789163e-05,1.0431593047296216e-09,2.587061511873422e-05,0.04520530102733972,0.257452605700501,0.0,0.2,0.25,0.004166666666666667,0.00390625,6.572487687891908e-11,4.180690379560973e-11,0.004606283941039566,0.10615384615384615,9.831429008577444e-10,2.0330361483141326e-10
100,0,1,CADC0872,0.0,0.10846153846153846,0.16472868217054265,3.920870267331481e-05,1.4897468977853527e-09,3.204204220736316e-05,0.01255692127540687,0.2510032017561292,0.0,0.2,0.25,0.21666666666666667,0.22265625,5.6106777645568625e-12,9.89924972508488e-13,0.005042668735453841,0.10615384615384615,1.398780915258958e-09,2.8842728350952735e-10
101,0,1,CADC0872,0.0,0.10769230769230768,0.16279069767441862,3.560004395338162e-05,9.45331554501909e-10,2.4358125352981118e-05,0.011096459005119824,0.2539367966673279,0.0,0.2,0.25,0.20833333333333334,0.22265625,5.150253530145525e-12,2.5105280510713062e-12,0.005285104732350659,0.10461538461538461,9.042529587277309e-10,1.8681745253530573e-10
102,0,1,CADC0872,0.0,0.10307692307692308,0.1569767441860465,3.4277976931533734e-05,8.159206696647864e-10,2.2238292083669862e-05,0.010270970880247775,0.252662630316968,0.0,0.2,0.25,0.20833333333333334,0.21875,4.591111109962034e-12,1.8988921683812067e-12,0.004121411947245927,0.1,8.132329328064228e-10,1.6777689995169685e-10
103,0,0,CADC0872,0.0,0.09846153846153845,0.1511627906976744,3.124522294585428e-05,4.0042603044710904e-10,1.4049454860820857e-05,0.012445510954546046,0.25403014764285514,0.0,0.2,0.25,0.1875,0.21484375,2.348032962707308e-12,1.1423224679326417e-12,0.003054693560899922,0.09538461538461537,4.319487741170217e-10,8.815794840330645e-11
104,1,0,CADC0872,0.0,0.10692307692307691,0.1618217054263566,3.411841506520464e-05,5.198030598889829e-10,1.669101014711072e-05,0.01554010821371482,0.2661927509116655,0.021739130434782608,0.4,0.5,0.008333333333333333,0.01953125,4.500327219662765e-11,2.911548893400521e-11,0.0038789759503491074,0.10384615384615384,5.144305746815229e-10,1.054162594908951e-10
105,0,1,CADC0872,0.0,0.10307692307692308,0.1569767441860465,3.6493303160294954e-05,4.903793804362842e-10,1.606776213909785e-05,0.017219474575076103,0.23828069101092547,0.0,0.2,0.25,0.225,0.2265625,3.0186414518851198e-12,1.7860365439609413e-12,0.0031516679596586506,0.1,5.020156108774263e-10,1.0280570727442777e-10
106,1,1,CADC0872,0.0,0.10923076923076923,0.16472868217054265,3.822829330708438e-05,6.495071384356067e-10,1.926416755117867e-05,0.06729537415478971,0.26758114355531154,0.021739130434782608,0.4,0.25,0.004166666666666667,0.0078125,4.315676144427929e-10,4.249470043496465e-10,0.0034425911559348337,0.10615384615384615,6.238209357497133e-10,1.2826992133188992e-10
107,0,1,CADC0872,0.0,0.10923076923076923,0.16472868217054265,3.3804474960136254e-05,7.833754385820047e-10,2.168072728823935e-05,0.011036270075788591,0.25428691396972525,0.0,0.2,0.25,0.23333333333333334,0.234375,3.721289715631021e-12,1.421577608290357e-12,0.0037335143522110167,0.10615384615384615,7.460146508945416e-10,1.5378644038740754e-10
108,0,0,CADC0872,0.0,0.11153846153846154,0.1676356589147287,3.288763216908956e-05,7.710347926330348e-10,2.146647440368531e-05,0.01201783063701109,0.2564710826693872,0.08695652173913043,0.2,0.25,0.10833333333333334,0.125,1.7002324194710022e-11,1.539922352258092e-11,0.003975950349107836,0.10846153846153847,7.222259782021937e-10,1.4883333367138877e-10
109,0,1,CADC0872,0.0,0.10923076923076923,0.16472868217054265,3.674263901226138e-05,8.29304664064129e-10,2.2464548411844837e-05,0.015006483387011611,0.252745377380917,0.15217391304347827,0.2,0.25,0.125,0.171875,5.932258617070831e-11,5.712865175873285e-11,0.003927463149728473,0.10615384615384615,7.879384124515926e-10,1.6254096969672236e-10
110,1,0,CADC0872,0.0,0.10461538461538462,0.15891472868217055,3.834675249809392e-05,1.1724721143830366e-09,2.7769719054006748e-05,0.026652995812803948,0.19142822381499047,0.021739130434782608,0.4,0.25,0.06666666666666667,0.1015625,1.619473876376497e-10,1.2829259944319671e-10,0.005188130333591932,0.10153846153846155,1.140402374687177e-09,2.3609495281131247e-10
111,0,1,CADC0872,0.0,0.11307692307692309,0.1705426356589147,3.362249384239612e-05,1.9819741353546184e-09,3.787624712055656e-05,0.011147178148174328,0.262051892504268,0.0,0.2,0.25,0.10833333333333334,0.1640625,6.647288734540197e-11,5.974864885754624e-11,0.006206361520558573,0.11076923076923076,1.7890734948946669e-09,3.696067500975085e-10
112,0,0,CADC0872,0.0,0.09461538461538462,0.14728682170542634,2.7887567970994197e-05,1.4740217965959564e-09,3.184129882773248e-05,0.013007867620456179,0.2527889871214223,0.0,0.2,0.25,0.12916666666666665,0.15625,6.318454550239666e-11,5.76508798202414e-11,0.004557796741660202,0.09230769230769231,1.5439589614753962e-09,3.18157840993079e-10
113,0,1,CADC0872,0.0,0.11307692307692309,0.16957364341085274,3.162884999128343e-05,2.5001435870400315e-09,4.329517276407305e-05,0.010941960525744795,0.26181667557919525,0.0,0.2,0.25,0.125,0.140625,2.5755680154499568e-11,1.7904967056359982e-11,0.006206361520558573,0.10999999999999999,2.249059697025597e-09,4.677256800017115e-10
114,1,0,CADC0872,0.0,0.10615384615384614,0.1501937984496124,3.3000895715350946e-05,1.8653548455959364e-09,3.65643174102252e-05,0.02401706899397381,0.27147020123855675,0.043478260869565216,0.4,0.25,0.008333333333333333,0.01953125,1.5366943851908592e-10,9.806859775704478e-11,0.010036850271528317,0.0946153846153846,1.7741054808069646e-09,3.936571391198639e-10
115,0,0,CADC0872,0.0,0.11153846153846154,0.1676356589147287,4.1488028109632806e-05,2.6074928799413658e-09,4.4346663287280425e-05,0.01233098764019927,0.24781434140979297,0.0,0.2,0.25,0.19583333333333333,0.25,9.453441811211968e-12,1.300242166896642e-12,0.005139643134212568,0.10846153846153847,2.3705891496778445e-09,4.930771341193344e-10
116,0,1,CADC0872,0.0,0.11153846153846154,0.1676356589147287,3.969059052090046e-05,2.8308209004369307e-09,4.646823207002288e-05,0.010657504040764591,0.25123877749690066,0.0,0.2,0.25,0.17916666666666667,0.21875,9.955510902101422e-12,1.0648034796348093e-12,0.0061093871217998445,0.10846153846153847,2.5710433210458422e-09,5.349399389680913e-10
117,0,1,CADC0872,0.0,0.10230769230769231,0.1560077519379845,3.295880660894891e-05,2.2949701050630886e-09,4.1222041577580753e-05,0.011530419468153773,0.2506630325687763,0.0,0.2,0.25,0.2,0.19921875,1.0039712416590447e-11,2.042045605947055e-12,0.005139643134212568,0.09923076923076923,2.2405601051713893e-09,4.657359379602472e-10
118,0,1,CADC0872,0.0,0.10923076923076923,0.16472868217054265,3.135455313348958e-05,2.2171153804861593e-09,4.041176855962656e-05,0.011313892939739945,0.2533057745394485,0.0,0.2,0.25,0.225,0.234375,8.337569412136592e-12,1.272223894804814e-12,0.005479053529868115,0.10615384615384615,2.054718876325113e-09,4.2707035082958007e-10
119,1,0,CADC0872,0.0,0.10923076923076923,0.16569767441860467,3.4270674788130804e-05,1.6194188444974265e-09,3.365985010927184e-05,0.01664681774672777,0.23639883895044128,0.021739130434782608,0.2,0.25,0.008333333333333333,0.00390625,2.737084547029923e-10,2.636072662333351e-10,0.005576027928626842,0.10692307692307693,1.5091471451401553e-09,3.113638906291803e-10
120,0,0,CADC0872,0.0,0.10769230769230768,0.16279069767441862,3.894293993299316e-05,1.129563284519898e-09,2.715118700505798e-05,0.012881956996243928,0.24631171864655851,0.0,0.2,0.25,0.2125,0.2265625,5.015378635423653e-12,1.525914234468707e-12,0.005673002327385571,0.10461538461538461,1.074339820599728e-09,2.2233274897692807e-10
121,1,1,CADC0872,0.0,0.11307692307692309,0.1705426356589147,3.627139487783174e-05,8.101193127626693e-10,2.213967861776007e-05,0.024745875129619475,0.30369752356793567,0.043478260869565216,0.4,0.25,0.0125,0.0234375,6.324485167781693e-11,4.10003282214142e-11,0.004945694336695112,0.11076923076923076,7.488017314018569e-10,1.5352421313964106e-10
122,0,1,CADC0872,0.0,0.10769230769230768,0.16279069767441862,3.3436785022272484e-05,8.953345022205608e-10,2.355645131040435e-05,0.011831196193046054,0.25507300357845963,0.0,0.2,0.25,0.225,0.23046875,4.055425552409552e-12,1.4963830064508886e-12,0.005285104732350659,0.10461538461538461,8.580945596042232e-10,1.7717926408206815e-10
123,0,1,CADC0872,0.0,0.11384615384615383,0.17151162790697672,3.267530189036318e-05,9.757750046831527e-10,2.4836451548590573e-05,0.010903872650579183,0.2588015010506263,0.0,0.2,0.25,0.23333333333333334,0.234375,3.58876357200147e-12,8.114479520431557e-13,0.005769976726144298,0.11153846153846153,8.908699110242772e-10,1.8304544283893583e-10
124,0,1,CADC0872,0.0,0.10769230769230768,0.16375968992248063,3.771706139971156e-05,1.2186460116288284e-09,2.842333137695801e-05,0.011528971461000827,0.2496957989389549,0.0,0.2,0.25,0.22083333333333333,0.24609375,4.9738860315600415e-12,1.3411460311218796e-12,0.005576027928626842,0.10538461538461538,1.1565829906523459e-09,2.3812155673567024e-10
125,1,1,CADC0872,0.0,0.1053846153846154,0.15988372093023256,4.1024631598368365e-05,1.646915980546873e-09,3.399474995650901e-05,0.013126796723166259,0.2418128802226986,0.0,0.2,0.25,0.008333333333333333,0.0078125,6.367305260488374e-11,3.926544032043225e-11,0.005236617532971295,0.1023076923076923,1.5793320530227297e-09,3.277455466162857e-10
126,1,1,CADC0872,0.0,0.11692307692307692,0.17441860465116277,3.955523227840675e-05,1.885077457775491e-09,3.678893798135105e-05,0.03446914748379637,0.2034643430161019,0.0,0.2,0.25,0.0625,0.08984375,1.1389586493024789e-11,4.050653142923513e-12,0.005382079131109388,0.11384615384615385,1.6570740403093564e-09,3.441391031309597e-10
127,1,1,CADC0872,0.0,0.10230769230769231,0.1569767441860465,2.735790181685598e-05,2.2473899821464356e-09,4.072847830379216e-05,0.014040489353906012,0.26353145665974675,0.021739130434782608,0.4,0.5,0.008333333333333333,0.0078125,5.913825283024123e-10,5.475094816243648e-10,0.005042668735453841,0.1,2.194802776244825e-09,4.5346805984497263e-10
128,0,1,CADC0872,0.0,0.11692307692307692,0.17538759689922478,3.2666383832260005e-05,3.453687219303199e-09,5.198502200321712e-05,0.01089904093139099,0.25851318801269796,0.0,0.2,0.25,0.225,0.24609375,1.1414620741504245e-11,1.4587462848885951e-12,0.00654577191621412,0.11461538461538462,3.012318665423614e-09,6.238789578790094e-10
129,1,1,CADC0872,0.0,0.1146153846153846,0.17151162790697672,3.1403995869965544e-05,2.0412051870860335e-09,3.852817482875016e-05,0.02840294136009336,0.2557659216612281,0.021739130434782608,0.4,0.5,0.004166666666666667,0.0078125,1.6418193895350905e-10,1.0617965034438408e-10,0.0058184639255236615,0.11153846153846153,1.8214541726438495e-09,3.7844201866651557e-10
130,0,1,CADC0872,0.0,0.11384615384615383,0.16957364341085274,4.186039112334253e-05,2.6258353666869203e-09,4.452419155706209e-05,0.01166871095651316,0.24748967810395364,0.0,0.2,0.25,0.19583333333333333,0.23046875,9.20201193317284e-12,1.1832335936221253e-12,0.006351823118696664,0.10999999999999999,2.347647087772087e-09,4.910290895149837e-10
131,0,0,CADC0872,0.0,0.12000000000000001,0.17732558139534882,3.775775567603609e-05,2.2052785945564787e-09,4.0287367101174135e-05,0.011368281106192632,0.2498657895846831,0.0,0.2,0.25,0.225,0.26171875,8.337473224173349e-12,2.2390059089799545e-12,0.00441233514352211,0.11615384615384616,1.892874232139291e-09,3.955267898331716e-10
132,1,0,CADC0872,0.0,0.10846153846153846,0.16375968992248063,3.167028297744236e-05,1.1655321029366606e-09,2.767042179206391e-05,0.01202247162981663,0.2710986845086834,0.0,0.2,0.25,0.07083333333333333,0.08984375,1.5745195186318913e-11,8.190687161214967e-12,0.002424359968968192,0.10538461538461538,1.1011592461015132e-09,2.2794036355867768e-10
